Code,Description,Work Type,Labor Hours,FRT
12011401,Louver - Wheel Arch Liner - Front - RH (Remove & Install),Remove and Install,0.25,0.25
12011402,Louver - Wheel Arch Liner - Front - RH (Remove & Replace),Remove and Replace,0.3,0.3
12030101,Panel - Aero Shield - Front (Remove & Install),Remove and Install,0.24,0.24
12030102,Panel - Aero Shield - Front (Remove & Replace),Remove and Replace,0.24,0.24
12030200601,Valance - Front (2025+),Remove and Install,0.54,0.54
12030200602,Valance - Front (2025+),Remove and Replace,0.54,0.54
12030501,Panel - Aero Shield - Mid (Remove & Install),Remove and Install,0.24,0.24
12030502,Panel - Aero Shield - Mid (Remove & Replace),Remove and Replace,0.18,0.18
12030801,Panel - Diffuser Tray - Rear (Remove & Install),Remove and Install,0.6,0.6
12030802,Panel - Diffuser Tray - Rear (Remove & Replace),Remove and Replace,0.6,0.6
12030901,Rails - Diffuser Tray Rear - LH (Remove & Install),Remove and Install,0.15,0.15
12030902,Rails - Diffuser Tray Rear - LH (Remove & Replace),Remove and Replace,0.18,0.18
12031001,Rails - Diffuser Tray Rear - RH (Remove & Install),Remove and Install,0.15,0.15
12031002,Rails - Diffuser Tray Rear - RH (Remove & Replace),Remove and Replace,0.18,0.18
12050101601,"T-Badge - Front
  (2025+)",Remove and Install,0.0,0.0
12050101602,T-Badge - Front (2025+),Remove and Replace,0.0,0.0
12050502,Tesla Badge - Front (Remove & Replace),Remove and Replace,0.12,0.12
12050601,Vehicle Configuration Badge (Remove & Install),Remove and Install,0.1,0.1
12050602,Vehicle Configuration Badge (Remove & Replace),Remove and Replace,0.12,0.12
12050606,Vehicle Configuration Badge (Retrofit),Retrofit,0.12,0.12
12050607,Vehicle Configuration Badge (Remove),Modify,0.06,0.06
12050701,Tesla Badge - Rear (Remove & Install),Remove and Install,0.15,0.15
12050702,Tesla Badge - Rear (Remove & Replace),Remove and Replace,0.18,0.18
12052006,Paint Protection Film - Quarter Panels (Retrofit),Retrofit,1.2,1.2
12052007,Paint Protection Film - Remove,Modify,0.0,0.0
12054101,Plaid Graphic Badge (Remove & Install),Remove and Install,0.15,0.15
12054102,Plaid Graphic Badge (Remove & Replace),Remove and Replace,0.18,0.18
12054201,Plaid Letter Badge (Remove & Install),Remove and Install,0.1,0.1
12054202,Plaid Letter Badge (Remove & Replace),Remove and Replace,0.12,0.12
12055302,TESLA Letter Badge (Install),Installation,0.06,0.06
12070106,Bracket - License Plate - Front (Retrofit),Retrofit,0.12,0.12
12070206,Install Tesla License Plate Frame,Installation,0.06,0.06
12070301,Base Bracket - License Plate - Front (Remove & Install),Remove and Install,0.1,0.1
12070302,Base Bracket - License Plate - Front (Remove & Replace),Remove and Replace,0.12,0.12
12070401,Painted Bracket - Molding - License Plate - Front (Remove & Install),Remove and Install,0.05,0.05
12070402,Painted Bracket - Molding - License Plate - Front (Remove & Replace),Remove and Replace,0.06,0.06
12070800101,"Molded Bracket - License Plate - Front (NA)
  (2025+)",Remove and Install,0.12,0.12
12070800102,Molded Bracket - License Plate - Front (NA) (2025+),Remove and Replace,0.12,0.12
12070800201,Bracket - LicensePlate - Front (NA) (2025+),Remove and Install,0.18,0.18
12070800202,Bracket - License Plate - Front (NA) (2025+),Remove and Replace,0.18,0.18
12070800301,Bracket - LicensePlate - Front (Japan) (2025+),Remove and Install,0.0,0.0
12070800302,Bracket - LicensePlate - Front (Japan) (2025+),Remove and Replace,0.0,0.0
12070800401,Bracket - LicensePlate - Front (EMEA) (2025+),Remove and Install,0.0,0.0
12070800402,Bracket - LicensePlate - Front (EMEA) (2025+),Remove and Replace,0.0,0.0
12070800501,Bracket - LicensePlate - Front (China) (2025+),Remove and Install,0.0,0.0
12070800502,Bracket - LicensePlate - Front (China) (2025+),Remove and Replace,0.0,0.0
12070800601,Bracket - LicensePlate - Front (AU) (2025+),Remove and Install,0.0,0.0
12070800602,Bracket - LicensePlate - Front (AU) (2025+),Remove and Replace,0.0,0.0
12071001,License Plates (Install Onto Existing Brackets),Installation,0.06,0.06
12072306,Bracket - License Plate - Rear (Retrofit),Retrofit,0.06,0.06
12072312,Bracket - License Plate - Rear (NA) (Remove & Replace),Remove and Replace,0.06,0.06
12073947,EMEA - Model S and X P2 license plate plinth install pre-delivery,Retrofit,0.0,0.0
12091101,Door Mirror Assembly - LH (Remove & Install),Remove and Install,0.3,0.3
12091102,Door Mirror Assembly - LH (Remove & Replace),Remove and Replace,0.3,0.3
12091201,Door Mirror Assembly - RH (Remove & Install),Remove and Install,0.3,0.3
12091202,Door Mirror Assembly - RH (Remove & Replace),Remove and Replace,0.3,0.3
12091701,Skull Cap - Door Mirror - LH (Remove & Install),Remove and Install,0.12,0.12
12091702,Skull Cap - Door Mirror - LH (Remove & Replace),Remove and Replace,0.06,0.06
12091801,Skull Cap - Door Mirror - RH (Remove & Install),Remove and Install,0.12,0.12
12091802,Skull Cap - Door Mirror - RH (Remove & Replace),Remove and Replace,0.06,0.06
12092001,Glass - Door Mirror - LH (Remove & Install),Remove and Install,0.05,0.05
12092002,Glass - Door Mirror - LH (Remove & Replace),Remove and Replace,0.06,0.06
12092101,Glass - Door Mirror - RH (Remove & Install),Remove and Install,0.05,0.05
12092102,Glass - Door Mirror - RH (Remove & Replace),Remove and Replace,0.06,0.06
12200011,Bracket - Support - Rocker Panel - Front - LH (Remove & Install),Remove and Install,0.35,0.35
12200012,Bracket - Support - Rocker Panel - Front - LH (Remove & Replace),Remove and Replace,0.42,0.42
12200021,Bracket - Support - Rocker Panel - Front - RH (Remove & Install),Remove and Install,0.35,0.35
12200022,Bracket - Support - Rocker Panel - Front - RH (Remove & Replace),Remove and Replace,0.42,0.42
12200031,Bracket - Support - Rocker Panel - Rear - LH (Remove & Install),Remove and Install,0.36,0.36
12200032,Bracket - Support - Rocker Panel - Rear - LH (Remove & Replace),Remove and Replace,0.36,0.36
12200041,Bracket - Support - Rocker Panel - Rear - RH (Remove & Install),Remove and Install,0.36,0.36
12200042,Bracket - Support - Rocker Panel - Rear - RH (Remove & Replace),Remove and Replace,0.36,0.36
12200101,Applique - B-Pillar - LH (Remove & Install),Remove and Install,0.18,0.18
12200102,Applique - B-Pillar - LH (Remove & Replace),Remove and Replace,0.18,0.18
12200111,Cover - Applique - B-Pillar - LH (Remove & Install),Remove and Install,0.05,0.05
12200112,Cover - Applique - B-Pillar - LH (Remove & Replace),Remove and Replace,0.06,0.06
12200121,Cover - Applique - B-Pillar - RH (Remove & Install),Remove and Install,0.05,0.05
12200122,Cover - Applique - B-Pillar - RH (Remove & Replace),Remove and Replace,0.06,0.06
12200201,Applique - B-Pillar - RH (Remove & Install),Remove and Install,0.18,0.18
12200202,Applique - B-Pillar - RH (Remove & Replace),Remove and Replace,0.18,0.18
12200501,Brightwork - Body Side - LH (Remove & Install),Remove and Install,0.6,0.6
12200502,Brightwork - Body Side - LH (Remove & Replace),Remove and Replace,0.6,0.6
12200601,Brightwork - Body side - RH (Remove & Install),Remove and Install,0.35,0.35
12200602,Brightwork - Body side - RH (Remove & Replace),Remove and Replace,0.42,0.42
12201001,Spoiler–Rear-Replace (Remove & Install),Remove and Install,0.0,0.0
12201002,Spoiler–Rear-Replace (Remove & Replace),Remove and Replace,0.0,0.0
12201006,Spoiler–Rear–Install,Remove and Install,0.3,0.3
12201601,Scuff Plate - Rocker Panel - LH (Remove & Install),Remove and Install,0.12,0.12
12201602,Scuff Plate - Rocker Panel - LH (Remove & Replace),Remove and Replace,0.12,0.12
12201702,Scuff Plate - Rocker Panel - RH (Remove & Replace),Remove and Replace,0.12,0.12
12202001,Molding - Rocker Panel - LH (Remove & Install),Remove and Install,0.3,0.3
12202002,Molding - Rocker Panel - LH (Remove & Replace),Remove and Replace,0.3,0.3
12202101,Molding - Rocker Panel - RH (Remove & Install),Remove and Install,0.3,0.3
12202102,Molding - Rocker Panel - RH (Remove & Replace),Remove and Replace,0.3,0.3
12202201,Fairing - Rocker Panel - Rear - LH (Remove & Install),Remove and Install,0.06,0.06
12202202,Fairing - Rocker Panel - Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
12202301,Fairing - Rocker Panel - Rear - RH (Remove & Install),Remove and Install,0.06,0.06
12202302,Fairing - Rocker Panel - Rear - RH (Remove & Replace),Remove and Replace,0.06,0.06
12203001,Pad - Lifting - Each (Remove & Install),Remove and Install,0.06,0.06
12203002,Pad - Lifting - Each (Remove & Replace),Remove and Replace,0.06,0.06
12203101,Pad - Lifting - Pair (Remove & Install),Remove and Install,0.15,0.15
12203102,Pad - Lifting - Pair (Remove & Replace),Remove and Replace,0.18,0.18
12203201,Pad - Lifting -  Vehicle Set (Remove & Install),Remove and Install,0.25,0.25
12203202,Pad - Lifting -  Vehicle Set (Remove & Replace),Remove and Replace,0.3,0.3
12203301,Scuff Plate - Rocker Panel - RH (Remove and Install),Remove and Install,0.05,0.05
12203306,Fender Flares - Front and Rear (Retrofit),Retrofit,0.24,0.24
12207001,Applique - Liftgate (Non-Global) (Remove & Install),Remove and Install,0.25,0.25
12207002,Applique - Liftgate (Non-Global) (Remove & Replace),Remove and Replace,0.3,0.3
12207006,Mud Flaps (Retrofit),Retrofit,0.06,0.06
12207011,Bracket - Applique - Liftgate (Remove & Install),Remove and Install,0.35,0.35
12207012,Bracket - Applique - Liftgate (Remove & Replace),Remove and Replace,0.42,0.42
12207021,Applique - Liftgate (Global) (Remove & Install),Remove and Install,0.1,0.1
12207022,Applique - Liftgate (Global) (Remove & Replace),Remove and Replace,0.12,0.12
12207031,Bracket - Applique - Liftgate (Global) (Remove & Install),Remove and Install,0.2,0.2
12207032,Bracket - Applique - Liftgate (Global) (Remove and Replace),Remove and Replace,0.24,0.24
12208583,Mud Flaps (PDI Retrofit),Retrofit,0.0,0.0
12220401,Spoiler - Rear (Remove & Install),Remove and Install,0.36,0.36
12220402,Spoiler - Rear (Remove & Replace),Remove and Replace,0.36,0.36
12220407,Spoiler - Rear (Remove),Modify,0.18,0.18
12220416,Spoiler - Rear (Retrofit using Jig),Retrofit,0.3,0.3
12250901,Panel - Cowl Screen (Remove & Install),Remove and Install,0.3,0.3
12250902,Panel - Cowl Screen (Remove & Replace),Remove and Replace,0.3,0.3
12251002,Underhood Apron - Front (Remove & Replace),Remove and Replace,0.06,0.06
12251011,Cover - Shock Tower - LH (Remove & Install),Remove and Install,0.06,0.06
12251012,Cover - Shock Tower - LH (Remove & Replace),Remove and Replace,0.06,0.06
12251102,Underhood Apron - Rear (Remove & Replace),Remove and Replace,0.06,0.06
12251111,Cover - Shock Tower - RH (Remove & Install),Remove and Install,0.06,0.06
12251112,Cover - Shock Tower - RH (Remove & Replace),Remove and Replace,0.06,0.06
12251201,Underhood Apron - LH (Remove & Install),Remove and Install,0.06,0.06
12251202,Underhood Apron - LH (Remove & Replace),Remove and Replace,0.06,0.06
12251301,Underhood Apron - RH (Remove & Install),Remove and Install,0.06,0.06
12251302,Underhood Apron - RH (Remove & Replace),Remove and Replace,0.06,0.06
12270401,Trim - Liftgate Trough - LH (Remove & Install),Remove and Install,0.06,0.06
12270402,Trim - Liftgate Trough - LH (Remove & Replace),Remove and Replace,0.06,0.06
12270501,Trim - Liftgate Trough - RH (Remove & Install),Remove and Install,0.06,0.06
12270502,Trim - Liftgate Trough - RH (Remove & Replace),Remove and Replace,0.06,0.06
12300201,Assembly - Trailer Hitch (Remove & Install),Remove and Install,0.54,0.54
12300202,Assembly - Trailer Hitch (Remove & Replace),Remove and Replace,0.54,0.54
12302102,ECU - Trailer Hitch (Remove and Replace),Remove and Replace,0.18,0.18
12302301,Ball Neck - Trailer Hitch (Remove & Install),Remove and Install,0.06,0.06
12302302,Ball Neck - Trailer Hitch (Remove & Replace),Remove and Replace,0.12,0.12
12505734,Vehicle Wrap – Clear Film (Installation),Retrofit,0.0,0.0
12505744,Vehicle Wrap – (Removal),Retrofit,0.0,0.0
13000004,Diagnosis: Seats,Test/Adjust,0.5,0.5
13010011,Module - ECU - Occupant Classification System (OCS) - Front Passenger (Remove & Install),Remove and Install,0.4,0.4
13010012,Module - ECU - Occupant Classification System (OCS) - Front Passenger (Remove & Replace),Remove and Replace,0.48,0.48
13010300,Seat - Driver - Calibration,Program,0.06,0.06
13010400,Seat - Front Passenger - Calibration,Program,0.06,0.06
13010401,Fan - Backrest - Driver Seat (Remove & Install),Remove and Install,0.15,0.15
13010402,Fan - Backrest - Driver Seat (Remove & Replace),Remove and Replace,0.18,0.18
13010411,Fan - Cushion - Driver Seat (Remove & Install),Remove and Install,0.55,0.55
13010412,Fan - Cushion - Driver Seat (Remove & Replace),Remove and Replace,0.66,0.66
13010501,Fan - Backrest - Front Passenger Seat (Remove & Install),Remove and Install,0.15,0.15
13010502,Fan - Backrest - Front Passenger Seat (Remove & Replace),Remove and Replace,0.18,0.18
13010511,Fan - Cushion - Front Passenger Seat (Remove & Install),Remove and Install,0.55,0.55
13010512,Fan - Cushion - Front Passenger Seat (Remove & Replace),Remove and Replace,0.66,0.66
13010601,Module - Memory Seat  (Remove & Install),Remove and Install,0.4,0.4
13010602,Module - Memory Seat  (Remove & Replace),Remove and Replace,0.48,0.48
13010800401,Light - Driver Seat (2025+),Remove and Install,0.48,0.48
13010800402,Light - Driver Seat (2025+),Remove and Replace,0.48,0.48
13011001,Track - Outer - Driver's Seat (Remove & Install),Remove and Install,0.8,0.8
13011002,Track - Outer - Driver's Seat (Remove & Replace),Remove and Replace,0.96,0.96
13011101,Track - Inner - Driver's Seat (Remove & Install),Remove and Install,0.75,0.75
13011102,Track - Inner - Driver's Seat (Remove & Replace),Remove and Replace,0.9,0.9
13011112,Frame - Seat Cushion - Driver Seat (Sport Seat) (Remove and Replace),Remove and Replace,1.2,1.2
13011201,Motor - Seat Track - Driver Seat (Remove & Install),Remove and Install,0.72,0.72
13011202,Motor - Seat Track - Driver Seat (Remove & Replace),Remove and Replace,0.54,0.54
13011301,Seat Suspension Plastic Insulators - Driver Seat (Remove & Install),Remove and Install,0.5,0.5
13011302,Seat Suspension Plastic Insulators - Driver Seat (Remove and Replace),Remove and Replace,0.6,0.6
13011401,Seat Suspension Plastic Insulators - Front Passenger Seat (Remove & Install),Remove and Install,0.5,0.5
13011402,Seat Suspension Plastic Insulators - Front Passenger Seat (Remove and Replace),Remove and Replace,0.6,0.6
13011501,Motor - Seat Tilt - Driver Seat (Remove & Install),Remove and Install,0.54,0.54
13011502,Motor - Seat Tilt - Driver Seat (Remove & Replace),Remove and Replace,0.54,0.54
13011601,Motor - Seat Height - Driver's Seat (Remove & Install),Remove and Install,0.7,0.7
13011602,Motor - Seat Height - Driver's Seat (Remove & Replace),Remove and Replace,0.84,0.84
13011701,Recliner Tube - Driver Seat (Remove & Install),Remove and Install,0.95,0.95
13011702,Recliner Tube - Driver Seat (Remove & Replace),Remove and Replace,1.2,1.2
13011801,Recliner Tube - Front Passenger Seat (Remove & Install),Remove and Install,0.95,0.95
13011802,Recliner Tube - Front Passenger Seat (Remove & Replace),Remove and Replace,1.2,1.2
13011811,Cover - Front - Seat Track - 1st Row Seat (Remove & Install),Remove and Install,0.06,0.06
13011812,Cover - Front - Seat Track - 1st Row Seat (Remove & Replace),Remove and Replace,0.06,0.06
13012001,Riser - Outer - Driver Seat (Remove & Install),Remove and Install,0.36,0.36
13012002,Riser - Outer - Driver Seat (Remove & Replace),Remove and Replace,0.36,0.36
13012101,Riser - Outer - Front Passenger Seat (Remove & Install),Remove and Install,0.3,0.3
13012102,Riser - Outer - Front Passenger Seat (Remove & Replace),Remove and Replace,0.36,0.36
13012201,Frame - Seat Cushion - Driver Seat  (Remove & Install),Remove and Install,1.38,1.38
13012202,Frame - Seat Cushion - Driver Seat  (Remove & Replace),Remove and Replace,1.44,1.44
13012301,Frame - Seat Cushion - Front Passenger Seat  (Remove & Install),Remove and Install,1.15,1.15
13012501,Sensor - Position - Seat Track - 1st Row Seat - LH (Remove & Install),Remove and Install,0.15,0.15
13012502,Sensor - Position - Seat Track - 1st Row Seat - LH (Remove and Replace),Remove and Replace,0.18,0.18
13012601,Sensor - Position - Seat Track - 1st Row Seat - RH (Remove & Install),Remove and Install,0.15,0.15
13012602,Sensor - Position - Seat Track - 1st Row Seat - RH (Remove and Replace),Remove and Replace,0.18,0.18
13013001,Track - Outer - Front Passenger's Seat (Remove & Install),Remove and Install,0.8,0.8
13013002,Track - Outer - Front Passenger's Seat (Remove & Replace),Remove and Replace,0.96,0.96
13013101,Track - Inner - Front Passenger's Seat (Remove & Install),Remove and Install,0.75,0.75
13013102,Track - Inner - Front Passenger's Seat (Remove & Replace),Remove and Replace,0.9,0.9
13013201,Motor - Seat Track - Front Passenger Seat (Remove & Install),Remove and Install,0.72,0.72
13013202,Motor - Seat Track - Front Passenger Seat (Remove & Replace),Remove and Replace,0.54,0.54
13013301,Drive Cable - Flexible - Outer - Front Passenger's Seat (Remove & Install),Remove and Install,0.8,0.8
13013302,Cable - Flex Drive - Short - Front Passenger's Seat (Remove & Replace),Remove and Replace,0.96,0.96
13013401,Drive Cable - Flexible - Inner - Front Passenger's Seat (Remove & Install),Remove and Install,0.75,0.75
13013402,Cable - Flex Drive - Long - Front Passenger's Seat (Remove & Replace),Remove and Replace,0.9,0.9
13013501,Motor - Seat Tilt - Front Passenger Seat (Remove & Install),Remove and Install,0.54,0.54
13013502,Motor - Seat Tilt - Front Passenger Seat (Remove & Replace),Remove and Replace,0.54,0.54
13013601,Motor - Seat Height - Front Passenger's Seat (Remove & Install),Remove and Install,0.7,0.7
13013602,Motor - Seat Height - Front Passenger's Seat (Remove & Replace),Remove and Replace,0.84,0.84
13014101,Power Lumbar Assembly - Driver Seat (Remove & Install),Remove and Install,0.5,0.5
13014102,Power Lumbar Assembly - Driver Seat (Remove and Replace),Remove and Replace,0.6,0.6
13014201,Power Lumbar Assembly - Front Passenger Seat (Remove & Install),Remove and Install,0.5,0.5
13014202,Power Lumbar Assembly - Front Passenger Seat (Remove and Replace),Remove and Replace,1.08,1.08
13015001,Switch - Seat Height Adjust - Driver's Seat (1st Generation Seat)  (Remove & Install),Remove and Install,0.2,0.2
13015002,Switch - Seat Height Adjust - Driver's Seat (1st Generation Seat)  (Remove & Replace),Remove and Replace,0.24,0.24
13015101,Switch - Back Rest and Cushion Adjust - Driver's Seat (Remove & Install),Remove and Install,0.05,0.05
13015102,Switch - Back Rest and Cushion Adjust - Driver's Seat (Remove & Replace),Remove and Replace,0.18,0.18
13015151,Switch - Back Rest and Cushion Adjust - Driver Seat (2nd Generation Seat) (Remove & Install),Remove and Install,0.1,0.1
13015152,Switch - Back Rest and Cushion Adjust - Driver Seat (2nd Generation Seat) (Remove and Replace),Remove and Replace,0.12,0.12
13015201,Switch - Back Rest and Cushion Adjust - Front Passenger's Seat (Remove & Install),Remove and Install,0.18,0.18
13015202,Switch - Back Rest and Cushion Adjust - Front Passenger's Seat (Remove & Replace),Remove and Replace,0.18,0.18
13015251,Switch - Back Rest and Cushion Adjust - Front Passenger Seat (2nd Generation) (Remove & Install),Remove and Install,0.1,0.1
13015252,Switch - Back Rest and Cushion Adjust - Front Passenger Seat (2nd Generation) (Remove and Replace),Remove and Replace,0.12,0.12
13015301,Switch - Back Rest and Cushion Adjust - Front Passenger's Seat (Remove & Install),Remove and Install,0.0,0.0
13015302,Switch - Back Rest and Cushion Adjust - Front Passenger's Seat (Remove & Replace),Remove and Replace,0.18,0.18
13016001,Motor - Headrest - Driver's (Premium Seats) (Remove & Install),Remove and Install,0.75,0.75
13016002,Motor - Headrest - Driver's (Premium Seats) (Remove & Replace),Remove and Replace,0.9,0.9
13016051,Motor - Headrest - Driver (Remove & Install),Remove and Install,0.35,0.35
13016052,Motor - Headrest - Driver (Remove & Replace),Remove and Replace,0.42,0.42
13016101,Motor - Headrest - Front Passenger's (Premium Seats) (Remove & Install),Remove and Install,0.75,0.75
13016102,Motor - Headrest - Front Passenger's (Premium Seats) (Remove & Replace),Remove and Replace,0.9,0.9
13016151,Motor - Headrest - Front Passenger (Remove & Install),Remove and Install,0.35,0.35
13016152,Motor - Headrest - Front Passenger (Remove & Replace),Remove and Replace,0.42,0.42
13016201,Controller - Driver Seat (Remove & Install),Remove and Install,0.45,0.45
13016202,Controller - Driver Seat (Remove and Replace),Remove and Replace,0.54,0.54
13016301,Controller - Front Passenger Seat (Remove & Install),Remove and Install,0.45,0.45
13016302,Controller - Front Passenger Seat (Remove and Replace),Remove and Replace,0.54,0.54
13016501,Slider - Headrest - Driver (Remove & Install),Remove and Install,0.3,0.3
13016502,Slider - Headrest - Driver (Remove & Replace),Remove and Replace,0.36,0.36
13016601,Motor - Recliner - Back Rest - Driver Seat (Remove & Install),Remove and Install,1.32,1.32
13016602,Motor - Recliner - Back Rest - Driver Seat (Remove & Replace),Remove and Replace,1.38,1.38
13016701,Motor - Recliner - Back Rest - Front Passenger Seat (Remove & Install),Remove and Install,1.1,1.1
13016702,Motor - Recliner - Back Rest - Front Passenger Seat (Remove & Replace),Remove and Replace,1.38,1.38
13016801,Slider - Headrest - Front Passenger (Remove & Install),Remove and Install,0.3,0.3
13016802,Slider - Headrest - Front Passenger (Remove & Replace),Remove and Replace,0.36,0.36
13017101,Button - Recliner Adjust - Driver Seat (Remove & Install),Remove and Install,0.06,0.06
13017102,Button - Recliner Adjust - Driver Seat (Remove & Replace),Remove and Replace,0.06,0.06
13017201,Button - Recliner Adjust - Front Passenger Seat (Remove & Install),Remove and Install,0.06,0.06
13017202,Button - Recliner Adjust - Front Passenger Seat (Remove & Replace),Remove and Replace,0.06,0.06
13018101,Button - Cushion Adjust - Driver Seat (Remove & Install),Remove and Install,0.05,0.05
13018102,Button - Cushion Adjust - Driver Seat (Remove & Replace),Remove and Replace,0.06,0.06
13018201,Button - Cushion Adjust - Front Passenger Seat (Remove & Install),Remove and Install,0.05,0.05
13018202,Button - Cushion Adjust - Front Passenger Seat (Remove & Replace),Remove and Replace,0.06,0.06
13019101,Task Light - Driver Seat (Remove & Install),Remove and Install,0.1,0.1
13019201,Task Light - Front Passenger Seat (Remove & Install),Remove and Install,0.1,0.1
13019301,Light - Under Seat - Driver (Remove & Install),Remove and Install,0.35,0.35
13019302,Light - Under Seat - Driver (Remove and Replace),Remove and Replace,0.42,0.42
13019401,Light - Under Seat - Front Passenger (Remove & Install),Remove and Install,0.35,0.35
13019402,Light - Under Seat - Front Passenger (Remove and Replace),Remove and Replace,0.42,0.42
13020071,Switch - Seat Fold - 2nd Row - LH (Remove & Install),Remove and Install,0.2,0.2
13020072,Switch - Seat Fold - 2nd Row - LH (Remove & Replace),Remove and Replace,0.24,0.24
13020081,Switch - Seat Fold - 2nd Row - RH (Remove & Install),Remove and Install,0.15,0.15
13020082,Switch - Seat Fold - 2nd Row - RH (Remove & Replace),Remove and Replace,0.18,0.18
13040011,Microphone - Seat - Driver (Remove & Install),Remove and Install,0.85,0.85
13040012,Microphone - Seat - Driver (Remove & Replace),Remove and Replace,1.08,1.08
13040031,Post Guide - Headrest - Driver Seat (Remove & Install),Remove and Install,0.9,0.9
13040032,Post Guide - Headrest - Driver Seat (Remove & Replace),Remove and Replace,0.9,0.9
13040041,Post Guide - Headrest - Front Passenger Seat (Remove & Install),Remove and Install,0.75,0.75
13040042,Post Guide - Headrest - Front Passenger Seat (Remove & Replace),Remove and Replace,0.9,0.9
13040101,1st Row Seat Assembly - LH (Remove & Install),Remove and Install,0.42,0.42
13040102,1st Row Seat Assembly - LH (Remove & Replace),Remove and Replace,0.42,0.42
13040201,1st Row Seat Assembly - RH (Remove & Install),Remove and Install,0.48,0.48
13040202,1st Row Seat Assembly - RH (Remove & Replace),Remove and Replace,0.48,0.48
13041002,Shell - Seat Back - Driver (Remove & Replace),Remove and Replace,0.12,0.12
13041051,Shell - Seat Back - Driver (Remove & Install),Remove and Install,0.1,0.1
13041052,Shell - Seat Back - Driver (Remove and Replace),Remove and Replace,0.12,0.12
13041101,Shell - Seat Back - Front Passenger (Remove & Install),Remove and Install,0.1,0.1
13041102,Shell - Seat Back - Front Passenger (Remove & Replace),Remove and Replace,0.12,0.12
13041151,Shell - Seat Back - Front Passenger (Remove & Install),Remove and Install,0.1,0.1
13041152,Shell - Seat Back - Front Passenger (Remove and Replace),Remove and Replace,0.12,0.12
13042001,Trim - Headrest - Driver's (Premium Seats) (Remove & Install),Remove and Install,0.06,0.06
13042002,Trim - Headrest - Driver's (Premium Seats) (Remove & Replace),Remove and Replace,0.06,0.06
13042101,Trim - Headrest - Front Passenger's (Premium Seats) (Remove & Install),Remove and Install,0.06,0.06
13042102,Trim - Headrest - Front Passenger's (Premium Seats) (Remove & Replace),Remove and Replace,0.06,0.06
13042351,Post Guide - Headrest - Driver (2nd Generation) (Remove & Install),Remove and Install,0.6,0.6
13042352,Post Guide - Headrest - Driver (2nd Generation) (Remove & Replace),Remove and Replace,0.72,0.72
13042451,Post Guide - Headrest - Front Passenger (2nd Generation) (Remove & Install),Remove and Install,0.6,0.6
13042452,Post Guide - Headrest - Front Passenger (2nd Generation) (Remove & Replace),Remove and Replace,0.72,0.72
13043001,Lumbar Support - Backrest - Driver Seat (Remove & Install),Remove and Install,0.85,0.85
13043002,Lumbar Support - Backrest - Driver Seat (Remove & Replace),Remove and Replace,1.08,1.08
13043071,Back Rest - Driver (Remove & Install),Remove and Install,1.05,1.05
13043072,Back Rest - Driver (Remove & Replace),Remove and Replace,1.26,1.26
13043101,Assembly - Back Rest - Front Passenger's Seat (Remove & Install),Remove and Install,0.85,0.85
13043102,Assembly - Back Rest - Front Passenger's Seat (Remove & Replace),Remove and Replace,1.02,1.02
13043171,Back Rest - Front Passenger (Remove & Install),Remove and Install,1.05,1.05
13043172,Back Rest - Front Passenger (Remove & Replace),Remove and Replace,1.26,1.26
13043201,Lumbar Support - Backrest - Front Passenger Seat (Remove & Install),Remove and Install,0.9,0.9
13043202,Lumbar Support - Backrest - Front Passenger Seat (Remove & Replace),Remove and Replace,1.08,1.08
13043401,Frame - Seat Back Rest - Driver's Seat (Remove & Install),Remove and Install,1.1,1.1
13043402,Frame - Seat Back Rest - Driver's Seat (Remove & Replace),Remove and Replace,1.32,1.32
13043501,Frame - Seat Back Rest - Front Passenger's Seat (Remove & Install),Remove and Install,1.1,1.1
13043502,Frame - Seat Back Rest - Front Passenger's Seat (Remove & Replace),Remove and Replace,1.32,1.32
13044001,Base Assembly - Driver's Seat (Remove & Install),Remove and Install,0.8,0.8
13044002,Base Assembly - Driver's Seat (Remove & Replace),Remove and Replace,0.96,0.96
13044101,Base Assembly - Front Passenger's Seat (Remove & Install),Remove and Install,0.65,0.65
13044102,Base Assembly - Front Passenger's Seat (Remove & Replace),Remove and Replace,0.78,0.78
13044401,Frame - Seat Cushion - 1st Row - LH (Remove & Install),Remove and Install,1.1,1.1
13044451,Frame - Seat Cushion - 1st Row - Driver (Model 3 Seat) (Remove & Install),Remove and Install,0.65,0.65
13044501,Frame - Seat Cushion - 1st Row - RH (Remove & Install),Remove and Install,1.1,1.1
13044502,Frame - Seat Cushion - 1st Row - RH (Remove & Replace),Remove and Replace,1.32,1.32
13044551,Frame - Seat Cushion - 1st Row - Front Passenger (Model 3 Seat) (Remove & Install),Remove and Install,0.65,0.65
13050006,Flap - ISOFIX - Pair,Retrofit,0.48,0.48
13050011,Support Base - 2nd Row Cushion (Remove & Install),Remove and Install,0.2,0.2
13050012,Support Base - 2nd Row Cushion (Remove & Replace),Remove and Replace,0.24,0.24
13050071,Bracket - ISOFIX - LH (Remove & Install),Remove and Install,0.15,0.15
13050072,Bracket - ISOFIX - LH (Remove & Replace),Remove and Replace,0.18,0.18
13050081,Bracket - ISOFIX - RH (Remove & Install),Remove and Install,0.15,0.15
13050082,Bracket - ISOFIX - RH (Remove & Replace),Remove and Replace,0.18,0.18
